Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,LMT,L,LOW,LYB,MTB,MAC,M,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MDT
2004-09-22,57.762672,14.230789,,20.927908,3.380332,16.762373,24.403652,12.98,22.439367,8.96548,21.502794,53.225742,28.80439,14.419256,35.729965,14.5,5.874761,14.126010999999998,41.459019,4.315,15.11,,27.727051,39.509136,7.128664,34.905083000000005,59.249249,58.80751400000001,5.4716580000000015,41.380001,24.799946,,18.789946,36.337696,1033.223877,13.142361,,,11.434873,34.272106,26.528505,7.483333,,7.345,9.75,5.844512,15.969826,5.51375,,36.595074,17.979473000000006,21.821695,,65.368706,25.924194,17.318998,8.824539,,20.28652,32.277962,39.15226,21.483198,,10.422245,25.378094,18.194435,24.486332,39.614754
2004-09-23,56.661125,14.352741,,20.927908,3.37005,17.024510999999997,24.608517000000006,12.82,22.649429,8.870471,21.379662,53.594467,29.074499,14.387454,34.86013,14.47,5.84161,14.047985999999998,41.33662800000001,4.2925,15.04,,27.623281,39.419949,7.02009,34.825912,60.47047,60.01963000000001,5.513858,41.830002,24.492132,,18.66337,36.337696,1023.618835,13.007058,,,11.553062,34.207695,26.225771,7.646667,,7.29375,9.5925,5.68154,15.98409,5.47875,,36.444305,17.854001999999994,21.887436,,64.718544,25.712864,17.258924,8.73409,,20.278391,32.115685,38.316257,21.350939,,10.422245,25.280859,18.281998,24.795824,39.591091
2004-09-24,56.646717,14.342581,,20.865665,3.431744,17.039072,24.165194,12.42,22.483927,8.853195,21.680655,53.694126,29.059494,13.878613,35.20137000000001,14.19,5.737421,14.006923,40.879257,4.4825,14.85,,28.010078000000004,39.935242,6.982947,34.717999,59.974976,59.527828,5.45116,40.939999,24.561129,,18.623093,36.580563,1021.549805,13.142361,,,11.591047,34.300713,26.317291,7.533333,,7.27125,9.765,5.630961,15.993597,5.37375,,37.252972,17.857060999999995,22.047674,,65.444786,25.668631,17.476679,8.939257000000003,,20.298706,32.221504,39.082584,21.527287,,10.387506,25.221024,18.591867,24.932365,40.103535
2004-09-27,55.933983,14.373063,,20.733404,3.390615,16.857029,23.920294,12.47,22.171999,8.654537,21.881313,52.866989,28.79689,13.579670000000002,35.442261,13.59,5.73979,13.682520000000002,41.310856,4.2775,14.7,,27.736490000000003,39.786602,6.982947,34.113583,59.18919,58.747902,5.443925,39.93,24.476212,,18.611589,36.180531,1014.308777,13.043141,,,11.477084,34.171921000000005,26.197611,7.536667,,7.225,9.675,5.647821,16.045897,5.3125,,37.444851,17.710155,21.953171,,65.015968,25.850468,17.037416,8.926022999999997,,20.193092,32.150959,38.934547,21.300552,,10.341182,24.787222,18.820892,24.477234,39.811836
2004-09-28,56.927525,14.400167,,20.772305,3.452309,17.002668,24.335127,12.46,22.4139,8.671813,22.551714,52.956676,29.397127,13.541507,36.385685,13.91,5.789517,14.031562,41.871284,4.5025,15.14,,27.708185,40.083889,7.085804,34.394184,63.493492,63.020115,5.574146,39.43,24.508057,,18.605843,36.30912,1010.170959,13.169423000000002,,,11.483411,34.050284999999995,27.070618,7.693333,,7.21375,10.8775,5.698402,16.164753,5.335,,38.034206,17.884607,22.088768,,64.86377,25.840639000000003,16.894745,9.159872,,20.319021,32.397881,38.786514,21.388729,,10.335391,25.400539,18.834362,24.477234,40.087761
2004-09-29,56.718723,14.332415,,21.029039,3.467733,17.432285,24.819929,12.8,22.21656,8.473158,22.460497,53.564571,29.40464,13.745042000000002,36.782566,14.02,5.929223,14.093163,42.190063,4.52,15.37,,28.217621,40.628906,7.028662,34.480540999999995,65.60560600000001,65.116478,5.6091120000000005,40.84,24.396603,,18.467764000000006,36.702011,1012.240112,13.494146,,,11.439095,33.907196,28.337902000000003,7.88,,7.305,10.6175,5.698402,16.326406,5.4175,,37.753227,17.899895,22.524294,,65.237289,26.032307,16.981104000000002,9.007648,,20.493694,32.376724,38.908417,21.344639,,10.497514,24.787222,18.787216,24.013,40.880409
2004-09-30,57.575493,14.349352,,21.044601,3.5654160000000004,17.308495,24.724970000000006,13.0,21.898275,8.628627999999999,22.786577,53.355301,29.419638,13.719603,36.580765,14.05,5.867657,14.409349,42.756092,4.5,15.28,,27.793089,40.192894,7.1086649999999985,34.530918,64.864868,64.381264,5.671812,40.860001,24.492132,,18.387218,36.759151,1004.703674,13.845935999999998,,,11.335675,33.835648,28.320305,7.7,,7.27875,10.645,5.822033,16.278864000000002,5.4075,,38.226093,17.902957999999995,22.331181,,66.191788,26.189571,17.05619,9.106923,,21.107079,32.285004,39.422211,21.747723,,10.497514,25.68475,18.881527,23.348503,40.983082
2004-10-01,57.37389399999999,14.291765,,21.200197,3.470303,18.262396,24.984863,13.43,22.286585,8.766824,22.893747,53.80374499999999,30.124933,14.622792,36.688389,14.5,6.038145,14.512009,43.19846,4.6825,15.72,,27.878004,41.064922,7.21438,34.876301,66.35635400000001,65.861633,5.787561,40.470001,24.619505,,18.571325,36.894863,1015.491272,13.746713,,,11.612155,34.22916,28.373104,7.8366669999999985,,7.36,11.06,6.013105,16.540342000000006,5.57625,,38.596142,17.979473000000006,22.672209,,67.498993,26.587646000000003,17.206362,9.256939,,21.423933,32.708328,40.275612,21.999651,,10.619109,26.013863,18.955616,23.667091,41.512146
2004-10-04,56.833916,14.295159,,21.316904,3.377762,18.41531,25.394697,13.7,22.764015,9.008668,22.987236,54.202362,30.372528000000006,14.972618,36.701847,15.24,6.147069,14.520226,43.348091,4.71,16.200001,,28.02895,41.14420300000001,7.280096,34.977032,67.597595,67.09362,5.7670629999999985,41.009998,24.651344,,18.513794,37.594906,1012.092346,13.827895000000002,,,11.407435,35.080585,28.601925,8.14,,7.68125,11.1375,6.08616,16.450014000000003,5.58625,,38.788029,18.178391,22.865322,,67.450592,26.612223,17.900923000000006,9.197376,,21.700161,33.061096,40.005653,21.678444,,10.619109,25.961493,18.861311,23.19375,42.001747
2004-10-05,56.704338,14.322254999999998,,20.935688,3.357197,19.150759,25.549633,13.68,22.948627,9.181413,22.848146,54.13260699999999,30.162449,14.762722,36.796036,15.14,5.879497,14.372391,43.523743,4.55,16.34,,27.387428000000003,41.609947,7.328664999999999,34.753975,69.254257,68.737923,5.733302,40.959999,24.74156,,18.559816,37.68777100000001,982.68573,13.981236,,,11.295576,35.051983,28.292145,8.083333,,7.745,11.155,6.136737,16.630679999999998,5.6625,,38.733219,18.062098,22.709188,,67.512833,26.867785,17.863382,9.177519,,21.671724,32.898819,39.875027,21.338345,,10.619109,26.081181,18.820892,23.166439,41.14100300000001
2004-10-06,58.417824,14.295159,,20.997923,3.406039,19.551241,25.824522,13.97,22.95499,9.112313,22.677124,54.899948,30.387545000000006,14.641872,37.179455,15.72,6.0002580000000005,14.778932,43.783989,4.7225,16.190001000000002,,27.010056,41.52076,7.41724,34.897881,68.608612,68.097092,5.757418,41.360001,24.757494,,18.640362,38.138821,984.163086,14.098497,,,11.420099,35.130688,28.513908,8.103333000000001,,7.8925,11.305,6.108639,16.778063,5.76375,,38.589302,18.132488,22.758492,,68.23910500000001,26.931677,17.855869000000006,9.294443,,21.862644,32.814159000000004,40.275612,21.661264000000006,,10.624901,25.938498000000006,18.753536,23.284781,41.275249
2004-10-07,57.35231,14.000444,,20.75675,3.362339,18.932312,25.514647,14.11,22.674896,8.948203999999997,22.690807,54.710602,30.14743,14.457418,36.60767,15.44,5.836874,14.212242000000002,42.795113,4.475,15.75,,26.321358,41.084747,7.35438,34.617264,69.49449200000001,68.976372,5.648903,41.150002,24.550503,,18.525301,37.995628,987.266357,13.972215,,,11.221709,34.980431,28.1619,8.24,,7.66125,11.2425,6.091782,16.873154,5.68,,38.555035,17.866234,22.450338,,68.647163,26.705601,17.882154,9.100305,,21.53768,32.743599,39.988255,21.306683,,10.451196,25.765764,18.814161,22.447329,40.79355200000001
2004-10-08,57.064335,13.831075,,20.818989,3.303215,18.509970000000006,24.854916,13.5,22.394798,9.086401,22.437698,54.311981,29.832312,14.139393,36.399139,15.13,5.8274040000000005,14.027457,43.113888,4.435,15.55,,26.311924,40.331619,7.374381,34.466156,68.933937,68.41999100000001,5.607906,40.0,24.651344,,18.628853,37.40855,988.596313,14.0534,,,11.168943,34.916035,27.985891,8.3,,7.63,11.3475,6.153597,16.549858,5.6275,,37.979382,17.924381,22.269552,,68.529587,26.975895,17.769522,9.098103,,21.590479,32.440224,39.953407,21.249702,,10.375925,25.788301,18.820892,22.247068,40.509281
2004-10-11,57.035522,13.946246,,20.927908,3.2903620000000005,18.750267,25.459669,13.95,22.4139,9.362797,22.460497,54.112671,29.682259,14.094867,36.533669,15.28,5.832139,14.199924,42.691021,4.5875,15.65,,26.019468,40.460449,7.505812,34.430195,67.697701,67.192978,5.668193,40.150002,24.646036,,18.548309,37.60902,997.167053,14.459304,,,11.19849,34.9375,27.954201,8.443334,,7.8075,11.1875,6.119879,16.354929000000002,5.69625,,38.034206,18.095764000000006,22.614683,,69.04833199999999,26.931677,17.675660999999995,9.049562,,21.761093,32.461399,39.944695,21.218035,,10.445407,26.20133,18.645761,22.592964,40.41452
2004-10-12,56.610729000000006,14.061417,,20.678949,3.277509,18.582787,25.994452,13.7,22.248388,9.457803,22.549427,54.01302,29.809788,13.942219,35.921524,15.34,5.8203,14.126010999999998,43.582306,4.5025,15.58,,25.75531,40.321712,7.491525,34.430195,68.76876800000001,68.256058,5.663373,40.220001,24.943235,,18.559816,37.737892,995.68927,14.82011,,,11.242811,34.708546000000005,28.070362,8.333333,,7.8075,11.0825,6.069299,16.545103,5.73375,,37.979382,18.037617,22.581816,,70.341728,27.324848,17.330257,8.972352,,21.614857,32.800034000000004,38.960674,21.357338,,10.364344,26.246391,18.558182,22.665785,40.343449
2004-10-13,56.142754,14.027329,,18.617275,3.264656,18.313364,25.624603,13.84,21.993759,9.19005,22.360165,54.01302,29.682259,14.266601,35.564991,15.44,5.924487999999998,13.625029,43.06834,4.2775,15.17,,25.623232,41.718952,7.402953,34.279068,70.520523,69.99475100000001,5.68628,39.98,24.598269,,18.323933,37.336945,989.926514,14.612647,,,11.171052,34.672775,27.841557,8.266666,,7.71125,10.95,5.985007,16.535595,5.69375,,37.458553,17.820337,22.598269,,68.785515,27.324848,17.089972,8.672317,,21.395498,32.785828,38.063717,21.072399,,10.358553,26.028606,19.440628,22.574764,40.438206
2004-10-14,55.86916,13.979609,,18.2983,3.28522,18.518478,25.609612,13.59,21.554518,9.336885,22.257557,54.929844,28.999468,14.082149,35.625542,15.47,5.84161,13.756436,43.634346,4.2425,14.94,,25.425116,42.491894,7.38581,34.099194,71.07106800000003,70.541199,5.662167,39.099998,24.709721,,18.289417,37.021938,889.441467,14.549504999999998,,,11.141508,34.966122,27.985891,8.3,,7.60625,10.73,5.945668,16.202793,5.7,,36.978836,17.511246,22.520132,,68.48119399999999,27.595139,16.737066,8.879692,,21.322378,24.768827,38.133381,21.363670000000006,,10.375925,26.404093,19.588823,22.210657,39.798592
2004-10-15,56.142754,14.09892,,18.2983,3.251803,18.628355,25.729559,14.0,21.446301,9.570089,22.234758,55.737053,29.209557,14.495579,36.19733,14.98,5.813196,13.818031,43.783989,4.36,15.0,,25.538326,42.858543,7.45724,34.099194,72.12712900000002,71.589378,5.733302,38.549999,24.837091,,18.542559,37.587524,854.86261,14.666766,,,11.10141,35.044827000000005,28.545603000000003,8.04,,7.76625,11.3375,6.001863,16.079178,5.7575,,36.903454,17.39801,22.64349,,69.373421,27.890005,16.823412,8.868661999999997,,21.582357,20.753229,38.438175,21.224371,,10.404874,26.426624,19.5282,22.156042000000006,39.940727
2004-10-18,54.789219,14.095509,,18.391659,3.300644,18.525803,26.524239,14.19,21.484499,9.544175,22.287199,54.959743,29.066998,14.610071,36.109863,15.44,5.725583,13.854987,43.738441,4.515,14.48,,25.472284,43.958496,7.465811,34.581291,74.654655,74.098061,5.715218,39.27,24.757494,,18.36421,37.730717,881.904785,14.793051,,,11.185827,35.166453999999995,28.559685,8.14,,7.83125,11.1,5.917568,16.140991,5.755,,36.129063,17.532657999999998,23.235584,,69.73999,28.037432,17.210121,8.771592,,21.813902,18.173285,38.664581,21.281357,,10.132737,26.554291,19.669659,22.374498000000006,40.390827
2004-10-19,54.278046,14.105735999999998,,18.648396,3.3674800000000005,18.730913,26.764141,14.75,21.618177,9.596,19.648947,54.620918,28.121605,14.451059,35.336292,15.12,5.6237629999999985,13.96175,43.972649,4.35,14.12,,25.123222,42.848637,7.388667,33.444405,74.044044,73.49200400000002,5.715218,38.330002,24.555819,,18.185863,37.351269,852.645691,14.666766,,,10.995882,34.930359,28.468159000000004,8.15,,7.7625,10.7025,5.872612,16.283613,5.66125,,36.238708,17.098089,23.190357,,68.820091,27.963718,17.326504,8.698788,,21.834206,17.128517000000002,38.307552,21.072399,,10.080627,26.501715,19.534935,21.864752,39.743313
2004-10-20,55.29319,14.112554,,18.827335,3.359768,18.796831,26.824116,15.41,24.64192,9.431891,19.678595,54.810261,28.436728,15.093466,35.329571,14.88,5.493530000000002,13.986389,43.588799,4.3325,14.82,,25.000576,43.502666,7.380093,33.343674,70.315315,69.791077,5.716424,38.349998,24.539907,,18.047785,37.308311,851.168152,14.630685,,,10.748949,35.588612,28.439997,8.363334,,7.7975,10.9625,5.88385,16.169512,5.71875,,36.218159,17.379644,23.058783,,68.32209,28.086588,17.461662,8.903960000000003,,21.793591,17.711309,38.803921,21.306683,,10.034305,26.591833,19.400209,21.537054,40.027584
2004-10-21,55.86916,14.010293,,18.897352,3.380332,19.360886,27.238949,15.95,24.87109,9.587365,19.017323,54.989635,28.346704,15.621391,35.531361,15.3,5.825035,14.167074,44.04422,4.34,9.9,,24.925106,40.827099,7.368667999999999,33.88332,74.764763,74.207352,5.70557,39.470001,24.502747,,18.237638,37.43718,834.174438,14.793051,,,10.647644,35.309559,27.2547,8.436666,,7.2775,11.145,5.861373,16.012617000000002,5.4975,,36.649895,17.46839,23.021782,,68.40508299999999,28.50432,17.532995,8.853222,,21.817961,17.661566,38.9781,21.53463,,10.092207,26.576813,19.211599,20.918066,39.482738
2004-10-22,54.63082900000001,13.928478,,18.555044,3.341774,18.694286,26.859102000000004,15.56,24.737408,9.535539,18.985397,54.850124,28.181635,15.201596,35.605366,15.0,5.950533999999998,14.056204,43.348091,4.245,9.76,,24.755285,40.272163,7.397239,33.696239,86.3013,85.657875,5.6428720000000006,34.599998,24.948545000000006,,18.462009,37.036247,808.3144530000002,14.802067,,,10.922014,35.180771,27.364391,8.34,,7.015,11.1525,5.850131,15.82719,5.54625,,36.684158,17.39801,22.7134,,67.284607,28.292984000000004,17.593069,8.890723,,21.895144,19.040371,38.516552,21.464979,,9.912713,26.291445,19.211599,22.738619,39.443241
2004-10-25,54.407639,13.853485999999998,,18.446121,3.3674800000000005,18.957998,26.874098,15.5,24.470053,9.544175,19.338831,53.664227,28.391714,15.233397,35.517906,14.89,6.066561,14.26974,43.335079,4.2225,9.25,,23.849606,40.876648,7.400099000000001,33.602703000000005,93.793793,93.094513,5.564498,33.970001,25.399643,,18.594336,36.621006,829.0025019999998,14.630685,,,10.797491,35.831863,27.718197,8.386666,,7.2475,11.5,5.850131,15.865232,5.56375,,36.663589,17.532657999999998,22.302217,,67.7826,28.135723,17.457911,8.85763,,21.769217,18.777407,38.95195800000001,21.306683,,9.895341,25.968534,19.11729,22.574764,39.143181
2004-10-26,54.875618,13.969382,,18.617275,3.390615,18.936020000000006,26.849106,15.62,24.864729,9.760109,20.362671,54.660774,28.24165,15.475095,36.19733,15.01,6.319925,14.413456,43.718937,4.335,8.97,,24.142063,41.391937,7.497236999999998,34.257492,90.99099,90.312607,5.666988,33.830002,25.707447,,19.04884,37.07206,891.510132,14.829129,,,11.078191,36.103756,28.096781,8.463333,,7.3825,11.25,5.923188,16.093439,5.59375,,37.26667,18.126366,22.528358,,68.820091,28.78446,17.833345,8.678932000000001,,21.911394,20.518686,39.05645,21.787899,,9.918505,25.908455,19.447367,23.102726,40.011799
2004-10-27,55.847588,14.463660999999998,,19.014057,3.611686,19.573328,27.978647,16.23,24.928385,9.829206,20.921328,55.069363,26.853577,15.888533,36.190613,16.42,6.279673000000002,14.647518,44.428066,4.54,9.64,,25.094917,42.045967,7.5587149999999985,34.415779,93.078079,92.384132,5.791178,34.23,25.357182,,19.146646,37.623341,886.9291380000002,15.063654,,,11.700799,36.175308,28.5886,8.716666,,7.525,11.7975,5.872612,16.098186,5.68,,37.629875,18.202873,23.095783,,69.905998,28.981037,18.602993,8.396547,,22.008884,20.390757,39.622498,21.85755,,9.953242,25.870905,19.662926,24.522743,41.180481
2004-10-28,55.545189,14.559103,,19.021832,3.675951,19.448799,27.733747,16.690001000000002,25.030239,9.207323,21.730818,55.109226,27.003639,15.774042,35.726452,14.57,6.298615,14.688585,43.764465,4.515,9.95,,26.415709000000003,42.095516,7.526967999999999,34.32225,96.74675,96.025444,5.870757,34.450001,25.288202,,18.92802,37.76651,904.513977,15.153854,,,11.607934,36.246853,28.139246000000004,8.73,,7.375,11.9525,5.889469999999998,14.928624,5.65625,,37.69154,18.205938,23.256145,,70.89505799999998,29.20219,18.648054,8.308307000000001,,22.244492,20.056709,39.996952,21.996853,,10.022725,26.411602,19.55514,24.440832,40.777752
2004-10-29,55.847588,14.531835999999998,,18.83511,3.722222,19.434135,28.003637,16.82,24.902922,9.414617,21.662413,55.647362,26.921114000000006,15.939415,35.773529,13.85,6.23705,14.72144,42.970772,4.4625,10.38,,26.444012,41.89732,7.613549000000001,34.602867,95.415413,94.704041,5.843026,34.130001,25.473942,,18.945282,37.995628,897.1256099999998,15.50564,,,11.616379,36.175308,28.496601,8.633333,,7.405,11.8575,5.9063300000000005,15.256678,5.64375,,37.753227,18.331411,23.141016,,71.24090600000002,29.36437,18.940893,8.407582000000001,,22.134809,19.658703,39.648621,21.692924,,10.138528,26.60685,19.635977,24.267868,40.359261
2004-11-01,55.372402,14.56934,,18.710634,3.675951,19.705187,28.158575,17.34,25.081154,9.500991,21.85623,55.896503,27.761457,15.716797,35.517906,13.99,6.289143,14.869267,43.647358,4.555,10.49,,25.991165,40.767639,7.613549000000001,34.538115999999995,98.113113,97.38163,5.853878,35.099998,25.53232,,19.060339000000006,37.88107700000001,898.0123289999998,15.523682,,,11.523515,36.490108,28.956573,8.563334,,7.4,12.24,5.9512870000000015,15.294712,5.68125,,38.232948,18.349768,23.622082,,70.89505799999998,29.536377,18.678078,8.301686,,22.151066,19.815065,41.581856,22.421087,,10.167478,26.681952000000006,19.925638,24.322495,40.027584
2004-11-02,54.63082900000001,14.422752,,19.006273,3.791627,19.565994,28.503435,17.700001,24.762869,9.518267,21.790108,56.514359,26.973631,15.850366,35.188305,14.0,6.646696,14.750185,43.087875,4.3675,10.69,,25.802481,41.124382,7.512536999999999,34.624451,97.532532,96.805374,5.856289,36.240002,25.187359,,18.640362,38.661476,908.35614,15.839388,,,11.859087,36.948029,29.009645000000006,8.633333,,7.4825,12.12,5.87823,15.370777,5.66,,37.081631,18.83024,23.967485,,71.247787,29.438078000000004,18.847034,8.173731,,22.110437,19.630278,41.364143,21.920872,,10.341182,27.079966,19.662926,24.586464000000007,40.027584
2004-11-03,54.206074,14.865906,,19.169651,3.830187000000001,19.902967,28.568409000000006,17.1,25.100252,9.587365,22.711325,56.903015,27.228748,15.799484,35.719719,13.97,6.511726,15.234741,43.979153,4.5225,11.02,,26.104376,41.619854,7.613549000000001,34.617264,95.930931,95.215714,6.02871,35.919998,25.659689,,19.296223,38.904892,911.016235,15.776251,,,11.894969,37.205612,29.809271000000006,8.793333,,7.875,12.165,5.985007,15.385043,5.7875,,38.301479,19.010807,23.988047,,71.655861,29.541292,18.719381,8.284038,,22.467916,19.793747,42.626827,22.427418,,10.341182,27.417896,19.743753,25.068913,40.777752
2004-11-04,56.214767,15.152244,,19.550863,3.953575,20.005518,29.043217,16.98,25.845053,9.837844,23.167377,57.221909,27.753942,15.875808,35.955162,13.73,6.691687,15.657696,44.824913,4.815,10.98,,25.726999,41.679314,7.778059,34.941044,92.442444,91.753235,6.53874,36.91,26.20632,,19.946342,39.341621,902.44519,15.848404,,,11.924517,37.61343400000001,30.386002,8.883333,,7.6775,12.225,6.119879,15.927039,5.82625,,38.34258300000001,19.460667,24.395102,,73.557953,30.175264,19.755594,8.383308999999999,,23.150352,19.758205,42.888084,22.826323,,10.341182,27.921043,19.959312,25.287378,41.385807
2004-11-05,58.60505300000001,15.152244,,19.441944,3.953575,20.437716,29.228140000000003,17.09,26.449799,9.794658,23.395403,58.148701,27.671423,16.034817,35.975342,13.49,6.7295729999999985,15.481122,43.673386,4.9975,10.99,,26.123241,41.530674,7.71745,34.782753,84.75975799999998,84.127831,6.5182410000000015,36.560001,25.808285,,19.76799,39.463337,902.149719,15.740165,,,12.1419,37.563347,30.842421,8.933333,,7.595,12.3,6.041203,15.78441,5.85,,38.959358,19.442308,24.440332,,72.921638,28.381458,20.168577,8.475968,,23.589075,19.616058,43.25383400000001,22.712353,,10.393293,28.093779,20.24897,25.469437,41.488461
2004-11-08,58.590664,15.326094,,18.982931,3.953575,20.518301,28.918266,17.370001000000002,26.169712,9.967403,23.61203,58.328079,27.949036,16.39101,35.726452,12.91,6.708261,15.115647,43.81652800000001,5.045,10.75,,26.26026,41.619854,7.734766,34.717999,86.361359,85.71749100000002,6.561648,37.32,25.845436,,19.953989,39.205585,894.613464,15.695061,,,12.369838,36.955193,30.785809000000004,8.96,,7.5075,12.325,6.1704550000000005,15.808182,5.9375,,39.199215,19.518816,24.440332,,73.274376,28.50923,20.116018,8.321539,,23.536264000000006,19.44549,42.513638,22.554058,,10.399082,28.011177000000004,20.343275,25.933668,41.606892
2004-11-09,58.453846,15.339728,,19.161867,3.920157,20.437716,28.683363,17.219998999999998,25.946901,10.122874,24.453444,59.31466700000001,27.832439,16.257441,36.547119,12.6,6.838496000000001,15.440059,43.881584,5.0775,11.27,,26.392553000000003,41.609947,7.7520820000000015,34.717999,84.434433,83.804932,6.49895,37.400002,26.052406,,19.866804,39.112522,897.7163699999999,16.119015,,,12.437374,37.32724,31.245781,8.543333,,7.6925,12.95,6.119879,15.955564,5.9575,,39.069008,19.549416,24.432108,,73.212128,28.961376,20.198608,8.259768,,23.381905,19.04748,42.931622,22.440086,,10.491729,27.823425,20.329802,26.352394,41.188385
2004-11-10,58.209057,15.35678,,18.827335,4.051259,20.342485,28.783321,17.290001,26.271555,10.105598,24.665504,59.404358,28.208551,15.933053,36.997826,12.7,6.644328999999999,15.641277,44.232883,5.2125,11.12,,26.940624,41.550488,7.734766,35.674992,84.014015,83.387642,6.512211,38.09,25.925045,,19.860985,39.212749,896.9776609999999,16.182156,,,12.536572,37.634899,31.397913,8.7,,8.0225,12.675,6.046822,15.803426000000002,5.94875,,39.411644,19.876879,24.395102,,73.557953,29.021002000000006,20.217384,8.237706,,23.182861,19.50234,43.323494,22.541395,,10.590159,27.538057,20.597391,26.871248,40.904091
2004-11-11,58.950623,15.44199,,18.905134,4.107811,21.602449,29.203152000000006,18.59,26.570755,10.338806,24.73163,60.042149,28.584663,16.333763,37.14582100000001,13.19,6.786402000000002,15.953356,44.955032,5.1775,10.95,,27.14851,42.323429,7.780941,36.351368,91.601601,90.918663,6.577324000000001,38.830002,26.13201,,19.994677,39.656643,900.671997,16.678261,,,12.462697,37.921097,31.790663,8.693334,,7.7425,13.025,6.153597,15.831955,6.0825,,39.733746,20.069679,24.625368,,73.620209,29.249592,20.408857,8.255357,,23.255976,19.573416,43.079674,22.718683,,10.711752,27.560581,20.775782,27.035099,41.322617
2004-11-12,59.526577,15.060204999999998,,19.068516,4.161794,21.60977,29.473042,21.02,26.863571000000004,10.485641,24.478426,59.583736,28.020493,14.362009,37.293819,13.23,6.829024,16.097076,46.256172,5.28,10.72,,27.205215000000006,42.610809,7.879073,36.509659,91.091087,90.411957,6.600233,40.459999,26.16386,,20.349228,39.828472,901.854309,16.461775,,,12.452148,38.386181,31.833122,8.8,,7.6025,13.24,6.3278089999999985,16.13147,6.115,,40.131229,20.026833,24.773384,,73.52334599999998,30.104317,20.547764,8.429642999999999,,23.40221,19.672918,43.25383400000001,23.111265,,10.792814,28.033703000000006,20.926727,26.944075,42.07278400000001
2004-11-15,59.238613,15.165876999999998,,19.597546,4.202922,21.77825,29.258129,20.98,26.959066,10.572011,25.12398,59.105392,28.246170000000006,14.495579,37.213093,13.54,6.95689,16.051907999999994,46.217148,5.27,10.77,,27.025677,42.848637,7.861758,36.272209,92.527527,91.837685,6.547179,40.889999,26.009956,,20.122543,40.093369,928.601013,16.146074,,,12.464811,37.649208,31.734049,8.503333,,7.36,13.595,6.277232,16.041142999999998,6.345,,39.946194,20.155371,24.362206,,73.080711,30.780155,21.024578,8.185175,,23.349407,19.900354,43.375751,23.104927,,10.972308,27.936066,20.871841,27.098824,41.946449
2004-11-16,58.871407,15.06361,,19.62088,4.161794,21.748957,29.073202,20.879999,26.768087,10.70157,24.900427,58.517426,27.885096,14.597348,37.14582100000001,13.14,6.765091,15.723403,45.358376,5.1625,10.54,,27.072927000000004,42.521618,7.864639,36.221844,86.35635400000002,85.712524,6.558032000000001,40.07,26.009956,,20.0993,39.921528,925.793274,15.803304,,,12.317072,37.241379,31.801275,8.616667,,7.34,13.2,6.2547510000000015,15.798667000000002,6.39625,,39.720047,20.155371,23.881136,,73.115311,30.387581,20.788048,8.209621,,23.012241,19.566307,43.297382,22.864317,,10.885454,28.011177000000004,20.659142000000006,26.762022,41.535824
2004-11-17,59.464386,14.879533,,20.103235,4.231199,21.976036,29.288115,21.99,26.653509000000003,10.615199,24.941494,59.31466700000001,28.035543,14.86449,37.657059,13.05,6.8313929999999985,15.945148,44.076752,5.185,10.56,,26.978424,42.719814,7.804028999999999,36.322563,86.336334,85.69265,6.9233720000000005,39.900002,25.733984,,19.878428,40.122028,932.1474,15.983713,,,12.236874,37.040466,32.155097999999995,8.616667,,6.9675,13.0775,6.372766,15.803426000000002,6.3375,,39.740604,20.348173000000006,23.712557,,73.440361,29.706766,21.279867000000007,8.309631,,22.926939,19.566307,43.279964,22.857988,,10.960727,27.718288,20.858116,26.461624,41.314724
2004-11-18,59.565647,14.784087,,20.188816,4.2646169999999985,21.683025,29.573,21.959999,26.799919,10.623835,25.251724,59.045601,28.103241,14.877212,37.993389,13.45,6.883485,15.789098999999998,44.174335,5.17,10.85,,26.921724,43.08646,7.835781,36.444904,83.853851,83.22867600000002,7.077705,40.369999,25.887886,,19.872608,40.114857,931.260986,16.416676000000002,,,12.275939,36.961529,32.353237,8.586667,,6.825,13.0125,6.322186,15.746373,6.34625,,40.172348,20.507305,23.683765,,73.46804,29.826044,20.915703,8.340743,,23.012241,19.509451,43.375751,23.022615,,10.943358,27.85346,20.549358,26.288677000000003,38.416698
2004-11-19,58.538784,14.572742000000002,,19.776484,4.051259,21.199549,28.898273,20.809999,26.417971,10.563374,25.228914000000003,58.118805,28.133331,14.711841,37.609974,12.8,6.701158,15.723403,43.849041,4.9875,10.66,,27.403652,42.957638,7.792489,36.178669,84.78478199999998,84.152664,6.999333,38.549999,25.898508,,19.762177,39.87859,913.232666,16.046854,,,12.098578,36.523827,31.907427,8.593333,,6.7125,13.0,6.277232,15.6085,6.3525,,39.98732,20.391014,23.342491,,72.105469,29.517939,20.577803,8.525205,,22.691334,19.381519,43.184166,22.668032,,10.72333,27.260195,20.103382,25.888159,38.061356
